added_by.id,track.name,track.external_urls.spotify,track.popularity
1225924949,He'll Have to Go,https://open.spotify.com/track/7LKr5nHKs6ivxU35ds3AjO,35
1225924949,Bidin' My Time,https://open.spotify.com/track/4o6l1qELztTywsFotEaqSY,47
1225924949,Some Velvet Morning,https://open.spotify.com/track/0NWDIJCR2vOYJN8ipD8Ktb,47
1225924949,Voyage To The Bottom Of The Sea,https://open.spotify.com/track/5VnFkcadildoO91xd52Ail,2
1225924949,I Put A Spell On You,https://open.spotify.com/track/0sjxRg1VlYfx4YG7uxurrq,61
1225924949,Make Someone Happy,https://open.spotify.com/track/6gnI2piu91wFfulI4E754h,39
1225924949,As Time Goes By,https://open.spotify.com/track/7nX7JMnSP9XmLjgv6pzcyr,47
1225924949,The Glory of Love,https://open.spotify.com/track/4usvynbYaFqgm4olpzEp9u,41
1225924949,And I Love You So,https://open.spotify.com/track/1naVD19eofGpFf6wosmHIe,48
1225924949,What A Diff'rence A Day Made - Single Version,https://open.spotify.com/track/66iKqUazBbTlAEjcZrpDkD,55
1225924949,"Perhaps, Perhaps, Perhaps",https://open.spotify.com/track/0UsdtLayy7SqJ4rUsDMRk8,50
1225924949,Blue Moon,https://open.spotify.com/track/5qfEAELRtcWyKjaheHHWQb,40
1225924949,Smoke Gets In Your Eyes,https://open.spotify.com/track/2vSxjnyrWrtxyfzO47EX6q,57
1225924949,September In The Rain,https://open.spotify.com/track/2RXx32vl4Cjx2CSJqkvWiA,38
1225924949,Dream A Little Dream Of Me - With Introduction,https://open.spotify.com/track/27hhIs2fp6w06N5zx4Eaa5,64
1225924949,My Baby Just Cares for Me - 2013 Remastered Version,https://open.spotify.com/track/6VTbbVjKOC2qWagIDbkJrC,63
1225924949,"Diamonds Are a Girl's Best Friend - From ""Gentlemen Prefer Blondes""",https://open.spotify.com/track/4GKpEXCbrjJRH6K3M5B662,42
1225924949,Sway (with Pérez Prado y Su Orquesta),https://open.spotify.com/track/3WI631zHHQ5PuSMkywWHGT,37
1225924949,I'm Sorry,https://open.spotify.com/track/4LJcNiq2pBb8OeqrGdBJQw,53
1225924949,Till There Was You,https://open.spotify.com/track/7n8HjcaEQzwwpyxHdjWjQq,35
1225924949,Only You (And You Alone),https://open.spotify.com/track/0S8ibKBl3tjRmYbZhGHNhG,61
1225924949,When You're Smiling (The Whole World Smiles With You) - Without Intro,https://open.spotify.com/track/0aAdPAlrBJqqqkkhttZIKU,49
1225924949,Crazy He Calls Me,https://open.spotify.com/track/4mQz22nF9cyWqwuErTqc6V,53
1225924949,If I Had You,https://open.spotify.com/track/79nMHWTfds6KJu5zWQbQ4n,42
1225924949,Je Cherche Un Homme,https://open.spotify.com/track/3dlZQnkxnxZjTV860ixUHx,35
1225924949,Don't Go To Strangers,https://open.spotify.com/track/2k8nNJfIuOuT3RPVFmA9UG,29
1225924949,I'm Through with Love,https://open.spotify.com/track/0O6Pk2ks9rrA9oztFewSh5,45
1225924949,My Heart Reminds Me,https://open.spotify.com/track/0wGIby7zPMM1JcVSAcD5wA,37
1225924949,Everytime You Go Away,https://open.spotify.com/track/0IpfTMKENGLJcULkMnU8Rb,34
1225924949,The Lady In Red,https://open.spotify.com/track/1GeNWyZtCHbcp3ZWp8GTOO,70
1225924949,I Want to Know What Love Is - 1999 Remaster,https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl,74
1225924949,True,https://open.spotify.com/track/0CsM8VGDi38kusMv3pxyj1,69
1225924949,Dangerous,https://open.spotify.com/track/3CGgaU8aaE4O2Qpezkhuvj,45
1225924949,Say Something Loving,https://open.spotify.com/track/6Un8pn3cCHxkyEqnhcTQ0R,45
1225924949,Lips,https://open.spotify.com/track/1rkxs4nktkwhVJjK3mnx9x,44
1225924949,A Violent Noise,https://open.spotify.com/track/4z1Wl2fYfmhv55SpO5ZGkA,43
1225924949,Performance,https://open.spotify.com/track/5F3kck5CgYasvYRq2argUL,41
1225924949,Replica,https://open.spotify.com/track/6DUvqNwH4BQLc0Gu7YarTS,43
1225924949,Brave For You,https://open.spotify.com/track/1aK1Io7OODDK4pM9Bz0OiY,40
1225924949,On Hold,https://open.spotify.com/track/77b6EUCsLvrPTE5YJDzxt0,44
1225924949,I Dare You,https://open.spotify.com/track/0a0uLZhV1RcpiGy9ennJvb,45
1225924949,Test Me,https://open.spotify.com/track/60jvfgs665m1krAK9RU0U8,39
1225924949,Naive,https://open.spotify.com/track/28Lv4LKGF5YmiG6zmoFJcp,47
1225924949,Seasons Run,https://open.spotify.com/track/2hYwDaO91sbawS7qmrfI52,50
1225924949,Brave For You (Marfa Demo),https://open.spotify.com/track/6Fo6I0zFCK7xwPPP0409JL,45
1225924949,Angels,https://open.spotify.com/track/1zuKjpp4t7BS8JPKi6mkQr,64
1225924949,Chained,https://open.spotify.com/track/1zQX8Tf3fRYw8Djxh5kUKq,49
1225924949,Fiction,https://open.spotify.com/track/2WWkBERKDC4MZN8nhiAdQQ,53
1225924949,Try,https://open.spotify.com/track/0PgejWYSlSaTwzxwCI15pW,45
1225924949,Reunion,https://open.spotify.com/track/2B4p8xjpBFP8ZinAtewfrB,49
1225924949,Sunset,https://open.spotify.com/track/7DImv0qWPEiAYUPJ0yKuDd,53
1225924949,Missing,https://open.spotify.com/track/6hUbZBdGn909BiTsv70HP6,48
1225924949,Tides,https://open.spotify.com/track/12DE4ela8kEMRNIEYEhKy2,45
1225924949,Unfold,https://open.spotify.com/track/39er5vmZ8JXatAKaLaplkl,43
1225924949,Swept Away,https://open.spotify.com/track/3DKqZWrdtLBNKT9OOcdTK2,44
1225924949,Our Song,https://open.spotify.com/track/4n9wwuZpBp96K0zXcDsnCg,47
1225924949,Intro,https://open.spotify.com/track/0DAsxISzun85PbsqAfIzeC,61
1225924949,VCR,https://open.spotify.com/track/4vU90MimdQpV2e1wPi1ljJ,48
1225924949,Crystalised,https://open.spotify.com/track/1nmCmB3qdXrzxFhvLJuhuB,53
1225924949,Islands,https://open.spotify.com/track/27BpBnTNtY9SBrE3EusnM6,50
1225924949,Heart Skipped A Beat,https://open.spotify.com/track/1O4pg2612aT6PGCAp6Wt1V,45
1225924949,Fantasy,https://open.spotify.com/track/0AdA0M0xJSlWwGjiSdoSSy,40
1225924949,Shelter,https://open.spotify.com/track/5YeF3yVKzbxW1KI4kPcSVo,43
1225924949,Basic Space,https://open.spotify.com/track/4ORbUYpR6MDsJYTHh3xBWH,42
1225924949,Infinity,https://open.spotify.com/track/17eEVo7K960G9wGKNS6rag,43
1225924949,Night Time,https://open.spotify.com/track/5xkNgedTp6xrbqt5gdq6TE,41
1225924949,Stars,https://open.spotify.com/track/57x3uHJoS1IaJ7XgCGeMtM,43
1225924949,Up All Night,https://open.spotify.com/track/3U9HrZM2sAZhqdSvZMj2oq,49
1225924949,Pain,https://open.spotify.com/track/59P1nrdEImkAKa1nyW9X2e,58
1225924949,Holding On,https://open.spotify.com/track/2h5CXy8Pme1lTY3CUAEI1i,57
1225924949,Strangest Thing,https://open.spotify.com/track/413CBplTN03RNZD8H34B6q,53
1225924949,Knocked Down,https://open.spotify.com/track/7GI9upbyDZyExwOtQTCMd1,48
1225924949,Nothing To Find,https://open.spotify.com/track/3bT26KkmTadS215IWgDR7O,47
1225924949,Thinking Of A Place,https://open.spotify.com/track/4Sd5tbNP4q8wS64abqwfkN,55
1225924949,In Chains,https://open.spotify.com/track/5QSOhaJsSyhPeV7RHCi21L,46
1225924949,Clean Living,https://open.spotify.com/track/7CTHlYXGQb2u2iic16tIZc,43
1225924949,You Don't Have To Go,https://open.spotify.com/track/4LGcYem71ZkfSnEdfvQOV1,43
1225924949,Under The Pressure,https://open.spotify.com/track/45D0ixQWzXQOoU1S9aSnKk,56
1225924949,Red Eyes,https://open.spotify.com/track/71jGGLe5VtEHjIk5dU2W3S,60
1225924949,Suffering,https://open.spotify.com/track/0GBcfTDD4OjGTGeVVgFl8v,48
1225924949,An Ocean In Between The Waves,https://open.spotify.com/track/4Rw5ErjPrtzAa4lJz4KfxM,51
1225924949,Disappearing,https://open.spotify.com/track/294LTVN1jkv6bAEjhGWcgN,45
1225924949,Eyes To The Wind,https://open.spotify.com/track/1IWcHSvemRM9J3LJAlNoyQ,46
1225924949,The Haunting Idle,https://open.spotify.com/track/5SOx9vcGt8JoVo02HipcAg,40
1225924949,Burning,https://open.spotify.com/track/6pc6BNY6rFvdmf9O3PQizQ,51
1225924949,Lost In The Dream,https://open.spotify.com/track/3DugxTcndDHQ8dQAienHha,44
1225924949,In Reverse,https://open.spotify.com/track/5fKFrVV6CzOzPd725CFEfh,43
1225924949,In Chains - Edit,https://open.spotify.com/track/3rkthwB3L8meehm3EjxECh,34
1225924949,You And I,https://open.spotify.com/track/4uUxCAiID9coIlJKk33yq0,27
1225924949,Don't Be so Hard on Yourself,https://open.spotify.com/track/6jF1nHIMESqft9p33tQYPn,53
1225924949,Palace,https://open.spotify.com/track/5UFvcTCbp9P057YbRNsJ3U,58
1225924949,Friends (with BloodPop®),https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va,74
1225924949,Don't Stop - 2004 Remaster,https://open.spotify.com/track/3CPeWqqaHR0hmyfsWhMJQs,63
1225924949,Harvest Moon - Recorded at Spotify Studios NYC,https://open.spotify.com/track/6gdCb962lq0Xdg7ypVLuLt,54
1225924949,I Guess That's Why They Call It The Blues,https://open.spotify.com/track/7J8e4j9B3CeKSrO55sKwov,55
1225924949,I'll Be There,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn,74
1225924949,Move On,https://open.spotify.com/track/3KTVQGLS2np8dWe5s4F9EN,23
1225924949,Remind Me to Forget,https://open.spotify.com/track/5sIx4BlfYGuZeSLF40N9GH,75
1225924949,Half As Good As You (feat. Alice Merton),https://open.spotify.com/track/13XbTTKabl4zIeqvgwkNaU,7
1225924949,If You Wanna Love Somebody - Single Version,https://open.spotify.com/track/4BE33oAYgmnefZGo5pbUaJ,43
1225924949,New Light,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV,79
1225924949,Your Body Is a Wonderland,https://open.spotify.com/track/7vFv0yFGMJW3qVXbAd9BK9,75
1225924949,Half of My Heart,https://open.spotify.com/track/7hR5toSPEgwFZ78jfHdANM,63
1225924949,Slow Dancing in a Burning Room,https://open.spotify.com/track/2jdAk8ATWIL3dwT47XpRfu,72
1225924949,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",https://open.spotify.com/track/4LloVtxNZpeh7q7xdi1DQc,72
1225924949,Waiting On the World to Change,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh,72
1225924949,Gravity,https://open.spotify.com/track/3SktMqZmo3M9zbB7oKMIF7,70
1225924949,XO,https://open.spotify.com/track/7cpCU3Denug5NGZsSpQl8v,70
1225924949,Who You Love,https://open.spotify.com/track/7IByJvSqRFltGyiiIiL4wn,62
1225924949,Who Says,https://open.spotify.com/track/0HLWvLKQWpFdPhgk6ym58n,67
1225924949,Dreaming with a Broken Heart,https://open.spotify.com/track/7keXdrB4mz57u4b8YkCwag,63
1225924949,Daughters,https://open.spotify.com/track/5FPnjikbwlDMULCCCa6ZCJ,66
1225924949,You Belong With Me,https://open.spotify.com/track/3as6Wz3mwbTnusWhZjTUNr,51
1225924949,Love Story,https://open.spotify.com/track/0kN3oXYWWAk1uC0y2WoyOE,50
1225924949,Mine - POP Mix,https://open.spotify.com/track/0fAbfDiuQiUwV7FUcFfRGY,43
1225924949,Ours,https://open.spotify.com/track/1EQn3Uc5AyUXoiPLeyCrrg,51
1225924949,The Story Of Us,https://open.spotify.com/track/19tHCfzUSoy5HkpxcmbA0A,49
1225924949,Mean,https://open.spotify.com/track/4N60XfcTE1ysLZGbYgnYXq,50
1225924949,Mine,https://open.spotify.com/track/6LZaxlycSWrJZ4Volb25qx,52
1225924949,Red,https://open.spotify.com/track/1RvQQGwaPipiNgz8RXAKA8,54
1225924949,I Knew You Were Trouble.,https://open.spotify.com/track/0ciHz919LVKoH4zgxyMPZ9,54
1225924949,22,https://open.spotify.com/track/3bIxTsfeNMO7Nt2J3EUKrA,57
1225924949,We Are Never Ever Getting Back Together,https://open.spotify.com/track/1OYARuagDrpgNNQ4loO1Cs,54
1225924949,Style,https://open.spotify.com/track/1fo2ctLqj3zBhRQKOXprol,55
1225924949,Out Of The Woods,https://open.spotify.com/track/6Nde5KuTXyB7jlPO4upaBo,53
1225924949,All You Had To Do Was Stay,https://open.spotify.com/track/0lmMtDQ2ElasKU2qDAE6NN,48
1225924949,Shake It Off,https://open.spotify.com/track/3fthfkkvy9av3q3uAGVf7U,56
1225924949,I Wish You Would,https://open.spotify.com/track/1B5VzXPqMlvRw0U4HJY3dJ,46
1225924949,Bad Blood,https://open.spotify.com/track/0yN4fNzmVnmgC0dsOoi9Wh,49
1225924949,Wildest Dreams,https://open.spotify.com/track/106R7Z57WYzBAfrXImV30y,52
1225924949,How You Get The Girl,https://open.spotify.com/track/6wfugRLamFsTRbPcCpNnP7,47
1225924949,I Know Places,https://open.spotify.com/track/2zfgVd034GlUvk7LqBHl6u,46
1225924949,New Romantics,https://open.spotify.com/track/6rZVy6FIG7lSJQMFXHo12z,54
1225924949,Blank Space,https://open.spotify.com/track/2sC2P3BN0IXujNaaSyDmtP,58
1225924949,Welcome To New York,https://open.spotify.com/track/33Kq0AT5rvwyE4azisG08x,48
1225924949,Gorgeous,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,65
1225924949,This Is Why We Can’t Have Nice Things,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,61
1225924949,King Of My Heart,https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH,62
1225924949,Getaway Car,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,64
1225924949,So It Goes...,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro,60
1225924949,Look What You Made Me Do,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,67
1225924949,Delicate,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,75
1225924949,Don’t Blame Me,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,64
1225924949,I Did Something Bad,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,65
1225924949,End Game,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,68
1225924949,...Ready For It?,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,67
1225924949,Superman,https://open.spotify.com/track/2R7C9dDqv1UPycvepBFziA,44
1225924949,You Need To Calm Down,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,91
1225924949,ME! (feat. Brendon Urie of Panic! At The Disco),https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,88
1225924949,No Surprises,https://open.spotify.com/track/1bSpwPhAxZwlR2enJJsv7U,68
1225924949,To Build A Home,https://open.spotify.com/track/3AqPL1n1wKc5DVFFnYuJhp,62
1225924949,The Blower's Daughter,https://open.spotify.com/track/4B2lJinAkeNLSJjcq3dg8Q,54
1225924949,Lighthouse,https://open.spotify.com/track/4vqp9GaO7RVkinyrYY5W6R,49
1225924949,That Home,https://open.spotify.com/track/4jSuthawb7fitf3Wx3MqVM,42
1225924949,Holocene,https://open.spotify.com/track/05lBuZWQ2OhQuzoCSIkvUF,63
1225924949,We Don't Eat,https://open.spotify.com/track/2Fpf5a5fGDWSHNj1iIPc5W,48
1225924949,Flume,https://open.spotify.com/track/7xDydFFgyOYit7yAUsRhrI,57
1225924949,Stay Alive,https://open.spotify.com/track/46tiEOOu2jPJpWcAoLR81Z,3
1225924949,Slow It Down,https://open.spotify.com/track/66nJBHV6WtQI3IiU6n8fY5,55
1225924949,Stubborn Love,https://open.spotify.com/track/3ekNuTF3UpOvIZCfiejpnC,62
1225924949,Wait,https://open.spotify.com/track/01Q3OyB05mLgH01fpdAMPP,62
1225924949,Poor Boy,https://open.spotify.com/track/79iq5rKuKqoszPDcg9Bahn,36
1225924949,Angel,https://open.spotify.com/track/0StsGYxWvxpQUrQw8hTo1r,4
1225924949,Where Is My Mind,https://open.spotify.com/track/4jNQkWhuzqrbqQuqanFFJ6,56
1225924949,No Hard Feelings,https://open.spotify.com/track/711WfDztCZpnmJg7Uvwod3,56
1225924949,Love is All,https://open.spotify.com/track/3gVuz4Bhvxb2J0iGSH8bCZ,58
1225924949,Territory,https://open.spotify.com/track/5rUo1QwNwPrnVloZlQr1H2,40
1225924949,Smile For You,https://open.spotify.com/track/0FIJscQHEkL1c1tPhJUwoW,45
1225924949,Voices,https://open.spotify.com/track/3NyiVtyC17fDhOwIQ1XtV9,29
1225924949,raingurl,https://open.spotify.com/track/4gRAniZdYF2zVrDUsNC9tU,62
1225924949,drink i'm sippin on,https://open.spotify.com/track/5DmCLnojsZpi5SH2MMBDOW,49
1225924949,Good Times,https://open.spotify.com/track/27TQsZpLTkMlFMoSJcKZFc,46
1225924949,Come & See,https://open.spotify.com/track/3TsKP0CC1e6w0NWhYhQ1xe,32
1225924949,To Say,https://open.spotify.com/track/2v1L6wjaI9TXfvnuwQ7QQh,22
1225924949,Problems,https://open.spotify.com/track/7wKzj1b8YKPuZELfVDz708,62
1225924949,Is It Dry?,https://open.spotify.com/track/0DMLx8rNmGSyIxfoZNKrzR,0
1225924949,Somewhere In My Car,https://open.spotify.com/track/1jHD7udogrV5vAYLNV8kwO,45
1225924949,Springsteen,https://open.spotify.com/track/05ZACkzW8YbRq3eFgIfSNB,71
1225924949,Highway Don't Care,https://open.spotify.com/track/4wFUdSCer8bdQsrp1M90sa,63
1225924949,Play It Again,https://open.spotify.com/track/03fT3OHB9KyMtGMt2zwqCT,73
1225924949,That's My Kind Of Night,https://open.spotify.com/track/5HGibWoxnkYSkl6mHmAlOE,68
1225924949,Crash My Party,https://open.spotify.com/track/6GBUsjHfZuweYf5lQEz6mP,60
1225924949,Need You Now,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK,64
1225924949,Bartender,https://open.spotify.com/track/6olKv2HP3XgBpvVxAswowe,59
1225924949,Leave The Night On,https://open.spotify.com/track/3wx2kQWPn9p5UppQbNhPAk,64
1225924949,Chicken Fried,https://open.spotify.com/track/4dGJf1SER1T6ooX46vwzRB,75
1225924949,Barefoot Blue Jean Night,https://open.spotify.com/track/3ts6xK5GzfMAAriT9AIBmP,69
1225924949,Knee Deep (feat. Jimmy Buffett),https://open.spotify.com/track/2WahPIxksbHNOYxcV9OUnJ,56
1225924949,Parallel Line,https://open.spotify.com/track/6W4DY8jGf8POlFsMQhR2E6,9
1225924949,Guilty Flowers,https://open.spotify.com/track/4rpQP2XPmzJmRplh8onwmM,31
1225924949,Only A Woman's Heart,https://open.spotify.com/track/6dcTR25KFx6LvFMsoxuqgF,6
1225924949,No Frontiers,https://open.spotify.com/track/4DJGhfPMcfWFBcPKd7BVNn,0
1225924949,I Will Always Love You,https://open.spotify.com/track/6nRvgo4ySezQKD1D7NIqAu,60
1225924949,Swimming Song,https://open.spotify.com/track/0AXZ0NEEylEhBda574NrmG,36
1225924949,Talk to Me of Mendocino,https://open.spotify.com/track/38kN9bcWXPcqAAa37uXh6K,20
1225924949,Better Man,https://open.spotify.com/track/23TxRN09aR1RB0G0tFoT0b,60
1225924949,Jealous,https://open.spotify.com/track/4L2K7JKseFCBoHMZEAszW0,76
1225924949,Make You Feel My Love,https://open.spotify.com/track/6P7tTFzn6oNa0GL8w8oazE,70
1225924949,Stubborn Love,https://open.spotify.com/track/4aO4CW3CUvA5yQeiWZQFju,43
1225924949,White Lie,https://open.spotify.com/track/0omH6Dbw21O4Hw46cTbMBF,50
1225924949,Palace,https://open.spotify.com/track/5UFvcTCbp9P057YbRNsJ3U,58
1225924949,Slow Dancing in a Burning Room,https://open.spotify.com/track/2jdAk8ATWIL3dwT47XpRfu,72
1225924949,September - Recorded at The Tracking Room Nashville,https://open.spotify.com/track/5eGX87IiKsGuzS3iw4CfCX,60
1225924949,Babe,https://open.spotify.com/track/40PXEOFLJc7UIpLMrhSfW1,38
1225924949,Can’t Help Falling in Love,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,33
1225924949,Another Love,https://open.spotify.com/track/7otCGmgp9h4CsR2LhwB6gt,54
1225924949,I'm Not The Only One,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,20
1225924949,Somewhere Only We Know,https://open.spotify.com/track/1mvfvDZOybiEgS1ecJxt9W,51
1225924949,Concrete,https://open.spotify.com/track/7K8qvlD4tcyx2HUy6QfcSp,47
1225924949,Stay - Album Version (Edited),https://open.spotify.com/track/0tMzjSDgHIvYf6P97defQP,3
1225924949,If I Ain't Got You,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ,76
1225924949,Just Give Me a Reason (feat. Nate Ruess),https://open.spotify.com/track/4VC5nFbYO4avKksJ9jN4pY,61
1225924949,Carry On,https://open.spotify.com/track/7gpy7sfWPNuOKmUNs3XQYE,58
1225924949,I Still Haven't Found What I'm Looking For,https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO,72
1225924949,Where The Streets Have No Name - Remastered,https://open.spotify.com/track/4qgZs0RNjdzKAS22lP0QjY,62
1225924949,City Of Blinding Lights,https://open.spotify.com/track/4ao9bdN6ozxdlQ9j2rGDFy,40
1225924949,Somewhere Only We Know,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg,64
1225924949,Think About You,https://open.spotify.com/track/6BWTZwXamKhjdYlicjjVjB,58
1225924949,I Almost Do,https://open.spotify.com/track/31pEV5lPJi7btskZoUr2yu,49
1225924949,Everything Has Changed,https://open.spotify.com/track/7gdwoOmi258QJq0hmQ4hto,52
1225924949,Highway Don't Care,https://open.spotify.com/track/4wFUdSCer8bdQsrp1M90sa,63
1225924949,Sad Beautiful Tragic,https://open.spotify.com/track/5QKhg4r4Ibt0LVTmWEXTEg,47
1225924949,Half of My Heart,https://open.spotify.com/track/7hR5toSPEgwFZ78jfHdANM,63
1225924949,Someone Like You,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB,75
1225924949,Wildest Dreams,https://open.spotify.com/track/106R7Z57WYzBAfrXImV30y,52
1225924949,Stay With Me,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,80
1225924949,Burning,https://open.spotify.com/track/7FyhrRNRJOZSM8IeuAx7su,58
1225924949,The Thrill Of It All,https://open.spotify.com/track/3fCjfPg7ZkU7Oulze3e2ww,54
1225924949,Strong,https://open.spotify.com/track/0QMK2WVjKy3iKdqajgDB1P,45
1225924949,Wasting My Young Years,https://open.spotify.com/track/3elOzp9X3B8vMGhJBWzbIF,47
1225924949,Delicate,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ,72
1225924949,Happier,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,81
1225924949,Can I Be Him,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,74
1225924949,Come Back...Be Here,https://open.spotify.com/track/4qyalTRMRH5YuEntvvMvq0,48
1225924949,XO,https://open.spotify.com/track/7cpCU3Denug5NGZsSpQl8v,70
1225924949,Warning Sign,https://open.spotify.com/track/4bPkBHKLKd9WHizsvM2zV3,58
1225924949,Your Song,https://open.spotify.com/track/2mN9PvVZX0thvOclMwQAju,54
1225924949,Good Times,https://open.spotify.com/track/4UcxTnA6C5vCW79PIZ38Vx,49
1225924949,Sir Duke,https://open.spotify.com/track/4RQgqR09VmHn345vRhKQ6T,34
1225924949,Wishing on a Star,https://open.spotify.com/track/0u2CGItUO2jYEiFaXD7n5S,53
1225924949,Light My Fire,https://open.spotify.com/track/4My7C1Jw1gqjihxC5YL1xI,37
1225924949,Frankie,https://open.spotify.com/track/07YVxuEYhZEBiTusd7kmP5,37
1225924949,Killing Me Softly with His Song,https://open.spotify.com/track/3gsCAGsWr6pUm1Vy7CPPob,69
1225924949,Baby Love,https://open.spotify.com/track/5uES1C2NgkdrNHiCwf9jRr,69
1225924949,No Girl,https://open.spotify.com/track/3lHk50vgSZh6BBl4CY4AL7,22
1225924949,Ain't No Mountain High Enough - Mono,https://open.spotify.com/track/76resiPGue5Cum9rLUKCj0,59
1225924949,I'm So Excited,https://open.spotify.com/track/3AgvZyLH4sWkII5bnU80aQ,52
1225924949,Get Ready,https://open.spotify.com/track/676Rf0qIOh2gKNEl9TnCOx,66
1225924949,They Just Can't Stop It The (Games People Play),https://open.spotify.com/track/6IBPzyh7XTASQswD0coJN7,37
1225924949,You've Really Got A Hold On Me,https://open.spotify.com/track/7wLRmjiDYI6flIVzboUqSV,53
1225924949,My Foolish Heart,https://open.spotify.com/track/3BWgTi5aDMbTAHdCQiU03l,23
